db,name,object_id,RowCount,create_date,modify_date,PK_name,PKColumns,TableColumns,TableHasChangeDT
eFin,AMPostingDistribution,183723757,0,2016-10-18 13:17:46,2019-07-15 10:18:23,pk_AMPostingDistribution,[Unique_Key],"[PostingID],[GlLedger],[GlKey],[GlObj],[JlLedger],[JlKey],[JlObj],[Percent],[Fte],[Amt],[Source],[Position],[Pcn],[AvailFTE],[AvailAmt],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingHistory,231723928,0,2016-10-18 13:17:46,2016-10-18 13:17:46,pk_AMPostingHistory,[PostingHistoryID],"[PostingHistoryID],[PostingID],[Action],[ActionBy],[ActionDate],[Comments],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingNotifications,279724099,0,2016-10-18 13:17:46,2016-10-18 13:17:46,pk_AMPostingNotifications,[Unique_Key],"[ApplicantID],[Classification],[Value],[Unique_Key],[Description]",
eFin,AMPostingQuestionCategory,327724270,0,2016-10-18 13:17:46,2021-03-19 14:52:02,pk_AMPostingQuestionCategory,[Unique_Key],"[QuestionCategoryID],[PostingID],[JobType],[QuestionCategory],[QuestionCategoryOrder],[ExplanatoryComments],[WorkFlowID],[EmailTemplateID],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingQuestionDefinition,375724441,0,2016-10-18 13:17:46,2021-03-19 14:52:02,pk_AMPostingQuestionDefinition,"[PostingID],[QuestionID]","[PostingID],[QuestionID],[QuestionType],[QuestionText],[IntroductionText],[Description],[ShortDescription],[ExplanatoryComments],[ResponseType],[MinNumberOfResponses],[ResponseRequired],[OtherAnswerOptionlabel],[IncludeOtherAnswerOption],[IsMinimumReq],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key],[DocumentUploadRequired],[HRValidationRequired],[QuestionVersion],[RollAnswers],[InternalQuestion],[SyncQuestion],[HideFromReview]",
eFin,AMPostingQuestionDetails,423724612,0,2016-10-18 13:17:47,2021-03-19 14:52:02,pk_AMPostingQuestionDetails,[Unique_Key],"[QuestionCategoryID],[QuestionID],[HALabel],[HAOrder],[QuestionOrder],[PostingID],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingQuestionResponseDef,471724783,0,2016-10-18 13:17:47,2021-03-19 14:52:02,pk_AMPostingQuestionResponseDef,"[PostingID],[QuestionID],[ResponseID]","[PostingID],[QuestionID],[ResponseID],[ResponseText],[ResponseType],[MeetsMinRequirement],[Score],[RequireOther],[DocumentUpload],[ResponseOrder],[RequiresDispositionCode],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key],[RequireHRVerification]",
eFin,AMPostingReasons,519724954,0,2016-10-18 13:17:47,2016-10-18 13:17:47,pk_AMPostingReasons,[Unique_Key],"[PostingID],[ReasonCode],[Replacing],[Comments],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingSpecificQuestions,567725125,0,2016-10-18 13:17:47,2021-03-19 14:52:02,pk_AMPostingSpecificQuestions,[Unique_Key],"[QuestionID],[PostingID],[Selected],[Unique_Key]",
eFin,AMPostingTransfer,615725296,0,2016-10-18 13:17:47,2016-10-18 13:17:47,pk_AMPostingTransfer,[Unique_Key],"[PostingID],[postype],[position],[pcn],[GlLedger],[GlKey],[GlObj],[JlLedger],[JlKey],[JlObj],[AvailFte],[AvailAmt],[AvailApu],[TransferFte],[TransferAmt],[TransferApu],[PCUniqueKey],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostingTransferEFP,663725467,0,2016-10-18 13:17:47,2016-10-18 13:17:47,pk_AMPostingTransferEFP,[Unique_Key],"[PostingID],[PCNFrom],[PositionFrom],[TransferFte],[TransferbSalary],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMPostRequestEFP,711725638,0,2016-10-18 13:17:47,2016-10-18 13:17:48,pk_AMPostRequestEFP,[posting_id],"[posting_id],[posting_type],[req_empl_no],[appr_status],[submit_date]",
eFin,AMQuestionCategory,743725752,0,2016-10-18 13:17:48,2021-03-19 14:52:02,pk_AMQuestionCategory,"[QuestionCategoryID],[JobType]","[QuestionCategoryID],[JobType],[ApplicationType],[QuestionCategory],[QuestionCategoryOrder],[ExplanatoryComments],[WorkFlowID],[EmailTemplateID],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMQuestionDefinition,791725923,0,2016-10-18 13:17:48,2021-03-19 14:52:02,pk_AMQuestionDefinition,[QuestionID],"[QuestionID],[Description],[ShortDescription],[QuestionType],[QuestionText],[IntroductionText],[ExplanatoryComments],[ResponseType],[MinNumberOfResponses],[ResponseRequired],[IsMinimumReq],[IncludeOtherAnswerOption],[OtherAnswerOptionlabel],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key],[DocumentUploadRequired],[HRValidationRequired],[QuestionVersion],[RollAnswers],[InternalQuestion],[SyncQuestion],[HideFromReview]",
eFin,AMQuestionDetails,839726094,0,2016-10-18 13:17:48,2021-03-19 14:52:02,pk_AMQuestionDetails,"[QuestionCategoryID],[QuestionID]","[QuestionCategoryID],[QuestionID],[JobType],[QuestionOrder],[HALabel],[HAOrder],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMQuestionResponseDefinition,887726265,0,2016-10-18 13:17:48,2021-03-19 14:52:02,pk_AMQuestionResponseDefinition,[ResponseID],"[ResponseID],[ResponseText],[ResponseType],[MeetsMinRequirement],[Score],[RequireOther],[DocumentUpload],[ResponseOrder],[RequiresDispositionCode],[QuestionID],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key],[RequireHRVerification]",
eFin,AMSetting,935726436,2,2016-10-18 13:17:48,2016-10-18 13:17:48,pk_AMSetting,[Unique_Key],"[SettingKey],[SettingGroup],[Text1],[Text2],[Text3],[Text4],[Text5],[Num1],[Num2],[Num3],[Date1],[Date2],[Date3],[Decimal1],[Decimal2],[Decimal3],[TextBlock],[Unique_Key]",
eFin,AMStaticCodes,983726607,0,2016-10-18 13:17:48,2016-10-18 13:17:48,pk_AMStaticCodes,"[StaticCodeListName],[CodeValue]","[StaticCodeListName],[CodeValue],[CodeDescription],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key]",
eFin,AMVerificationResponseHistory,1079726949,0,2016-10-18 13:17:49,2016-10-18 13:17:49,pk_AMVerificationResponseHistory,[VerificationResponseHistoryID],"[VerificationResponseHistoryID],[ResponseTable],[ResponseTableUniqueKey],[ApplicationID],[CommentType],[Comments],[CommentDate],[Create_When],[Create_Who],[Unique_Key]",
eFin,AMWorkHistory,1031726778,0,2016-10-18 13:17:49,2021-03-19 14:52:02,pk_AMWorkHistory,[Unique_Key],"[ApplicationID],[QuestionCategoryID],[QuestionOrder],[DocumentCount],[DocumentLink],[PostingID],[Employer],[BeginDate],[EndDate],[AnnualSalary],[PartTime],[JobDescription],[LeaveReason],[PositionHeld],[Street],[City],[state],[Zip],[ZipExtension],[PhoneNo],[PhoneExtension],[WorkHistoryNotes],[Supervisor],[WorkType],[EmployerID],[EmployerEmail],[EEmployment],[PEmployment],[Verified],[EmploymentComments],[EmployerEmailReceived],[EmployerEmailSent],[WorkHistoryMisc1],[WorkHistoryMisc2],[WorkHistoryMisc3],[WorkHistoryMisc4],[HRVerifiedDate],[HRVerifiedBy],[HRExpirationDate],[HRVerifyStatus],[VerifyComments],[Create_When],[Create_Who],[Update_When],[Update_Who],[Unique_Key],[ExternalComments],[ApplicantComments],[DisplayComments]",
eFin,apacctappr,396580501,0,2016-10-18 12:30:43,2016-10-18 12:51:15,,,"[trans_no],[po_no],[line_no],[range_code],[action_date],[app_name],[act],[comment],[payable_src],[payable_id]",
eFin,apaprv,412580558,0,2016-10-18 12:30:44,2024-03-17 14:32:09,,,"[trans_no],[po_no],[line_no],[lvl],[action_date],[app_name],[act],[comment],[payable_src],[payable_id]",
eFin,app_certificate,701961577,0,2016-10-18 11:15:00,2016-10-18 13:16:47,,,"[id],[number],[iss_date],[exp_date],[reg_date],[c_type],[c_area],[primary_cert]",
eFin,app_def,938486422,0,2016-10-18 11:44:45,2016-10-18 11:44:45,,,"[ln_type],[indx],[page_no],[slabel],[type_check],[table_name],[help_text],[default_val],[req],[carryover],[valid_if]",
eFin,app_degree,669961463,0,2016-10-18 11:15:00,2016-10-18 13:15:31,,,"[id],[dtype],[highest],[school],[major],[minor],[deg_date],[credits],[gpa],[user_1]",
eFin,app_misc,1808061527,0,2016-10-18 12:30:25,2016-10-18 12:51:15,,,"[id],[job_no],[responsib1],[responsib2],[responsib3],[iss_state1],[iss_state2],[iss_state3],[iss_state4],[iss_state5],[iss_state6],[cc_license_no],[cc_iss_state]",
eFin,app_races,434152642,0,2016-10-18 13:16:33,2016-10-18 13:16:33,,,"[app_id],[race_code],[indx],[race_order],[race_prcnt]",
eFin,app_ref,922486365,0,2016-10-18 11:44:45,2016-10-18 12:51:04,,,"[prefx],[code],[desc_x]",
eFin,app_reference,1904061869,0,2016-10-18 12:30:26,2016-10-18 12:51:15,,,"[id],[ref1_f_name],[ref1_l_name],[ref1_addr1],[ref1_addr2],[ref1_city],[ref1_state],[ref1_zip],[ref1_phone],[ref1_fax],[ref1_email],[ref1_title],[ref1_type],[ref1_employer],[ref2_f_name],[ref2_l_name],[ref2_addr1],[ref2_addr2],[ref2_city],[ref2_state],[ref2_zip],[ref2_phone],[ref2_fax],[ref2_email],[ref2_title],[ref2_type],[ref2_employer],[ref3_f_name],[ref3_l_name],[ref3_addr1],[ref3_addr2],[ref3_city],[ref3_state],[ref3_zip],[ref3_phone],[ref3_fax],[ref3_email],[ref3_title],[ref3_type],[ref3_employer]",
eFin,app_supplement,1856061698,0,2016-10-18 12:30:26,2016-10-18 12:51:15,,,"[id],[hdr_id],[job_no],[question],[answer]",
eFin,applicant,890486251,0,2016-10-18 11:44:44,2019-07-15 11:20:08,,,"[id],[l_name],[f_name],[pres_addr1],[pres_addr2],[pres_city],[pres_zip],[pres_phone],[perm_addr1],[perm_addr2],[perm_city],[perm_zip],[perm_phone],[day_phone],[birth_date],[citizen],[race],[handicap],[convict],[marital],[sex],[eeo],[eeo_group],[maiden],[ssn],[vet_cd],[hire_status],[appl_date],[renew_date],[avail_date],[active_empl],[rehire],[hire_date],[part_time],[home_orgn],[base_loc],[classify],[hire_position],[empl_no],[category],[rollover],[teach_exp],[admin_exp],[couns_exp],[yrs_district],[yrs_state],[yrs_total],[skill1],[skill2],[skill3],[skill4],[skill5],[ex_curr1],[ex_curr2],[ex_curr3],[ex_curr4],[ex_curr5],[ex_curr6],[event_date1],[interviewer1],[rating1],[event_date2],[interviewer2],[rating2],[event_date3],[interviewer3],[rating3],[event_date4],[interviewer4],[rating4],[event_date5],[interviewer5],[rating5],[addn_comment1],[addn_comment2],[addn_comment3],[addn_comment4],[addn_comment5],[addn_comment6],[addn_comment7],[addn_comment8],[pres_state],[perm_state],[eeo_func],[viewable],[m_name],[name_suffix],[ethnic_code]",
eFin,appracct,1607012806,0,2016-10-18 11:50:18,2016-10-18 13:13:42,,,"[range_code],[description],[rlow_acct],[rhigh_acct],[rapprover],[ralternate],[ralternate2],[plow_acct],[phigh_acct],[papprover],[palternate],[palternate2],[apapprover],[apalternate],[apalternate2],[aplow_acct],[aphigh_acct],[budapprover],[budalternate],[budalternate2],[budlow_acct],[budhigh_acct],[chgapprover],[chgalternate],[chgalternate2],[chglow_acct],[chghigh_acct]",
eFin,apprdetl,1655012977,78,2016-10-18 11:50:19,2016-10-18 13:13:41,,,"[app_group],[lvl],[rapprover],[ralternate],[ralternate2],[rrequired],[rlow_amt],[rhigh_amt],[papprover],[palternate],[palternate2],[prequired],[plow_amt],[phigh_amt],[vrequired],[apapprover],[apalternate],[apalternate2],[aprequired],[aplow_amt],[aphigh_amt],[budapprover],[budalternate],[budalternate2],[budrequired],[budlow_amt],[budhigh_amt],[chgapprover],[chgalternate],[chgalternate2],[chgrequired],[chglow_amt],[chghigh_amt]",
eFin,approval,1639012920,42,2016-10-18 11:50:18,2016-10-18 12:51:06,,,"[app_group],[description],[app_chgord],[notify_app],[notify_req],[notify_alt]",
eFin,appuser,906486308,0,2016-10-18 11:44:45,2016-10-18 12:51:04,,,"[app_id],[page_no],[ftext1],[ftext2],[ftext3],[ftext4],[ftext5],[ftext6],[ftext7],[ftext8],[ftext9],[ftext10],[tcode1],[tcode2],[tcode3],[tcode4],[tcode5],[tcode6],[tcode7],[tcode8],[tcode9],[tcode10],[comment1],[comment2]",
eFin,asntable,762485795,222,2016-10-18 11:44:06,2016-10-18 12:51:04,,,"[code],[desc_x],[eeo],[state_assign_num],[hq_area],[core_flag],[fin_field1],[fin_field2],[fin_field3],[fin_field4],[fin_field5],[user_1]",
eFin,AspNetRoles,1605788978,2,2022-07-03 11:53:40,2024-03-17 14:32:23,pk_AspNetRoles,[Id],"[Id],[Name],[NormalizedName],[ConcurrencyStamp]",
eFin,AspNetUserClaims,1557788807,0,2022-07-03 11:53:39,2024-03-17 14:32:23,pk_AspNetUserClaims,[Id],"[Id],[UserId],[ClaimType],[ClaimValue]",
eFin,AspNetUserRoles,1637789092,0,2022-07-03 11:53:41,2022-07-03 11:53:45,pk_AspNetUserRoles,"[UserId],[RoleId]","[UserId],[RoleId],[ApplicationRoleId]",
eFin,AspNetUsers,1509788636,0,2022-07-03 11:53:36,2022-07-03 11:53:41,pk_AspNetUsers,[Id],"[Id],[UserName],[NormalizedUserName],[Email],[NormalizedEmail],[EmailConfirmed],[PasswordHash],[SecurityStamp],[ConcurrencyStamp],[PhoneNumber],[PhoneNumberConfirmed],[TwoFactorEnabled],[LockoutEnd],[LockoutEnabled],[AccessFailedCount],[CreationDate],[LastLogin],[FirstName],[LastName],[JobTitle],[IsActive],[UserFax],[ChangePassword]",
eFin,asset_fund_if,957962489,0,2016-10-18 11:16:16,2016-10-18 12:50:57,,,"[assetid],[improvement_num],[des],[dept],[catcode],[cat_class],[accdep],[initcost],[post_flag]",
eFin,assetif,2103014573,581,2016-10-18 12:13:54,2024-03-17 14:33:07,pk_assetif,[rec_no],"[acqdate],[des],[vendor],[dept],[po_no],[line_no],[unitsx],[unitcost],[initcost],[recvd],[commodity],[check_no],[rec_no],[vend_no],[invoice]",
eFin,assets,995534630,992,2016-10-18 12:25:37,2016-10-18 12:51:15,,,"[tagno],[improvement_num],[acqdate],[des],[fund_source],[vendor],[insurer],[mfr],[model],[serial_no],[dept],[loccode],[grantx],[catcode],[cat_class],[cond],[po],[checkno],[unitsx],[unitcost],[initcost],[salvage],[insvalue],[sale_amt],[accdep],[estlife],[deplife],[post_togl],[invent],[maint],[retdate],[stats],[user_1],[user_2],[user_3],[user_4],[user_5],[dep_flag],[dep_method],[curdep],[depdate],[dep_basis],[last_post_date],[prop_fund],[cap_asset]",
eFin,assign_tbl,1831013604,11,2016-10-18 12:11:17,2024-03-17 14:32:48,pk_assign_tbl,[tbl_name],"[tbl_name],[nxt_num]",
eFin,assignment,778485852,1326,2016-10-18 11:44:07,2024-03-17 14:35:12,pk_assignment,"[empl_no],[indx]","[empl_no],[asncode],[perc_time],[period],[location],[primary_asn],[class_cd],[position],[hqarea],[hqreason],[num_classes],[fin_field1],[fin_field2],[fin_field3],[fin_field4],[fin_field5],[user_1],[user_2],[user_3],[user_4],[user_5],[user_6],[user_7],[user_8],[user_9],[gradepk],[gradekg],[grade01],[grade02],[grade03],[grade04],[grade05],[grade06],[grade07],[grade08],[grade09],[grade10],[grade11],[grade12],[sif_job_class],[sif_program_type],[sif_funding_source],[grade13],[grade14],[grade15],[grade16],[grade17],[grade18],[grade19],[grade20],[grade21],[grade22],[grade23],[grade24],[grade25],[indx]",
eFin,assoc_approvers,462676746,0,2016-10-18 13:17:31,2016-10-18 13:17:32,pk_assoc_approvers,"[association_id],[approver_emp_id]","[association_id],[approver_emp_id],[approval_level],[created_date],[created_by],[modified_by]",
eFin,assoc_rulegroups,494676860,0,2016-10-18 13:17:32,2016-10-18 13:17:32,pk_assoc_rulegroups,"[association_id],[rulegroup_id]","[association_id],[rulegroup_id],[created_date],[created_by],[modified_by]",
eFin,assoc_workflow,526676974,0,2016-10-18 13:17:32,2016-10-18 13:17:32,PK__assoc_wo__B71D41353CACA550,[association_id],"[association_id],[association_name],[workflow_type],[workflow_task],[created_date],[created_by],[modified_by]",
eFin,at_permissions,1849109678,0,2016-10-18 13:12:00,2016-10-18 13:12:00,,,"[spiuser],[access_time],[at_flag]",
eFin,attach_detail,629629336,81,2016-10-18 13:13:42,2016-10-18 13:13:42,pk_attach_detail,[row_id],"[row_id],[form_name],[column_name],[field_name],[field_type],[notes]",
eFin,attach_master,597629222,54,2016-10-18 13:13:42,2016-10-18 13:13:42,pk_attach_master,[form_name],"[form_name],[table_name],[notes]",
eFin,attend,1514488474,34391,2016-10-18 11:45:48,2024-03-17 14:35:09,pk_attend,[row_id],"[empl_no],[pay_code],[start_date],[stop_date],[lv_hrs],[remarks],[check_date],[status_flg],[lv_code],[pay_run],[post_flg],[sub_id],[sub_pay_code],[sub_pay_class],[sub_pay_rate],[sub_amt_paid],[sub_loc],[sub_tax_ind],[sub_orgn],[sub_acct],[cal_val],[row_id],[sub_start],[sub_stop],[sub_hrs],[dataset_instance_id]",
eFin,audit1099,1754489329,7009,2016-10-18 11:46:24,2016-10-18 12:51:05,,,"[userid],[change_date],[change_time],[change_type],[tax_yr],[vend_no],[field_changed],[orig_data],[new_data],[form_1099],[alt_vend_no],[row_id]",
eFin,audit1099r,211531837,0,2016-10-18 12:15:03,2016-10-18 12:15:03,,,"[userid],[change_date],[change_type],[taxyr],[employee],[field_changed],[orig_data],[new_data]",
eFin,audittrails,568597314,0,2023-04-08 08:14:01,2023-04-08 08:14:01,PK__audittra__3213E83FF00B38CA,[id],"[id],[affected_columns],[create_datetime],[newvalues],[oldvalues],[primarykey],[type],[userid],[tablename]",
eFin,auto_check_no,1047830945,0,2022-03-16 08:09:24,2022-03-16 08:09:24,,,"[bankacct],[doc_type],[prefix],[next_num]",
eFin,auto_num,1850489671,0,2016-10-18 11:46:59,2016-10-18 11:46:59,,,"[num_code],[description],[next_num]",
eFin,b_app_certificate,1680061071,0,2016-10-18 12:30:24,2016-10-18 12:51:15,,,"[id],[number1],[iss_state1],[iss_date1],[exp_date1],[reg_date1],[c_type1],[c_area1],[number2],[iss_state2],[iss_date2],[exp_date2],[reg_date2],[c_type2],[c_area2],[number3],[iss_state3],[iss_date3],[exp_date3],[reg_date3],[c_type3],[c_area3],[number4],[iss_state4],[iss_date4],[exp_date4],[reg_date4],[c_type4],[c_area4],[number5],[iss_state5],[iss_date5],[exp_date5],[reg_date5],[c_type5],[c_area5],[number6],[iss_state6],[iss_date6],[exp_date6],[reg_date6],[c_type6],[c_area6]",
eFin,b_app_degree,1696061128,0,2016-10-18 12:30:24,2016-10-18 13:15:32,,,"[id],[dtype1],[highest1],[school1],[major1],[minor1],[deg_date1],[credits1],[gpa1],[otherschool1],[otherdegree1],[othermajor1],[otherminor1],[dtype2],[highest2],[school2],[major2],[minor2],[deg_date2],[credits2],[gpa2],[otherschool2],[otherdegree2],[othermajor2],[otherminor2],[dtype3],[highest3],[school3],[major3],[minor3],[deg_date3],[credits3],[gpa3],[otherschool3],[otherdegree3],[othermajor3],[otherminor3]",
eFin,b_applicant,1712061185,0,2016-10-18 12:30:24,2016-10-18 13:15:32,,,"[id],[l_name],[f_name],[pres_addr1],[pres_addr2],[pres_city],[pres_zip],[pres_phone],[perm_addr1],[perm_addr2],[perm_city],[perm_zip],[perm_phone],[day_phone],[birth_date],[citizen],[race],[handicap],[convict],[marital],[sex],[eeo],[eeo_group],[maiden],[ssn],[vet_cd],[hire_status],[appl_date],[renew_date],[avail_date],[active_empl],[rehire],[hire_date],[part_time],[home_orgn],[base_loc],[classify],[hire_position],[empl_no],[category],[rollover],[teach_exp],[admin_exp],[couns_exp],[yrs_district],[yrs_state],[yrs_total],[skill1],[skill2],[skill3],[skill4],[skill5],[ex_curr1],[ex_curr2],[ex_curr3],[ex_curr4],[ex_curr5],[ex_curr6],[event_date1],[interviewer1],[rating1],[event_date2],[interviewer2],[rating2],[event_date3],[interviewer3],[rating3],[event_date4],[interviewer4],[rating4],[event_date5],[interviewer5],[rating5],[addn_comment1],[addn_comment2],[addn_comment3],[addn_comment4],[addn_comment5],[addn_comment6],[addn_comment7],[addn_comment8],[pres_state],[perm_state],[eeo_func],[viewable]",
eFin,b_asset,1005962660,0,2016-10-18 11:17:10,2016-10-18 11:17:10,,,"[batch_no],[asset_id],[improvement_num],[locn],[dept],[catcode],[status],[entered_by]",
eFin,b_enr_contben,1065106885,0,2016-10-18 12:47:43,2016-10-18 12:47:43,,,"[eff_date],[empl_no],[ben_code],[cont_info],[enrollment_type],[yr],[posted]",
eFin,b_posnpref,1728061242,0,2016-10-18 12:30:24,2016-10-18 12:51:15,,,"[id],[job_id]",
eFin,b_prevposn,1744061299,0,2016-10-18 12:30:24,2016-10-18 12:51:15,,,"[id],[posn1],[employer1],[addr11],[addr21],[refer_ence1],[phone1],[start_date1],[end_date1],[st_salary1],[end_salary1],[leave_reason1],[posn2],[employer2],[addr12],[addr22],[refer_ence2],[phone2],[start_date2],[end_date2],[st_salary2],[end_salary2],[leave_reason2],[posn3],[employer3],[addr13],[addr23],[refer_ence3],[phone3],[start_date3],[end_date3],[st_salary3],[end_salary3],[leave_reason3]",
eFin,backord,1229963458,0,2016-10-18 11:18:14,2024-03-17 14:36:30,,,"[locn],[ship_code],[stock_no],[req_no],[req_line_no],[quantity],[trans_date],[key_orgn],[account],[proj],[proj_acct],[person],[remarks]",
eFin,backup_checksum,1740585289,786,2016-10-18 12:42:16,2016-10-18 13:13:33,,,"[tablename],[package],[rowarchive],[timestamp]",
eFin,backup_log,1724585232,1,2016-10-18 12:42:14,2016-10-18 12:42:14,,,"[backupid],[package],[optype],[username],[requestdate],[requesttime],[tablecount],[status]",
eFin,bank_layout,316580216,6,2016-10-18 12:30:42,2016-10-18 13:13:09,,,"[layout_cd],[description],[rec_type],[file_pos],[delimit],[fld_name],[fld_format],[literal],[pos_start],[pos_stop],[fld_length],[batch_rec],[cnt_sum],[cnt_rec1],[cnt_rec2],[cnt_rec3],[cnt_rec4],[cnt_rec5],[cnt_rec6],[incl_decimal]",
